transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00000161,2024-01-12 17:14:00+00:00,BTC,0.42,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.861323+00:00
BTCX-00000162,2024-01-12 10:03:00+00:00,BTC,0.11,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.861378+00:00
BTCX-00000163,2024-01-12 18:58:00+00:00,BTC,0.19,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.861431+00:00
BTCX-00000164,2024-01-12 20:19:00+00:00,BTC,0.45,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.861491+00:00
BTCX-00000165,2024-01-12 17:31:00+00:00,BTC,0.29,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.861545+00:00
BTCX-00000166,2024-01-12 15:47:00+00:00,BTC,0.21,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.861602+00:00
BTCX-00000167,2024-01-12 12:43:00+00:00,BTC,0.37,COMPRA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.861659+00:00
BTCX-00000168,2024-01-12 18:02:00+00:00,BTC,0.49,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.861715+00:00
BTCX-00000169,2024-01-12 19:28:00+00:00,BTC,0.18,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.861773+00:00
BTCX-00000170,2024-01-12 19:52:00+00:00,BTC,0.32,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.861835+00:00
BTCX-00000171,2024-01-12 15:21:00+00:00,BTC,0.21,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.861889+00:00
BTCX-00000172,2024-01-12 15:44:00+00:00,BTC,0.32,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.861949+00:00
BTCX-00000173,2024-01-13 09:29:00+00:00,BTC,0.06,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.862009+00:00
BTCX-00000174,2024-01-13 10:49:00+00:00,BTC,0.26,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.862078+00:00
BTCX-00000175,2024-01-13 16:26:00+00:00,BTC,0.04,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.862134+00:00
BTCX-00000176,2024-01-13 18:48:00+00:00,BTC,0.32,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.862201+00:00
BTCX-00000177,2024-01-13 13:35:00+00:00,BTC,0.09,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.862265+00:00
BTCX-00000178,2024-01-13 16:07:00+00:00,BTC,0.02,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.862332+00:00
BTCX-00000179,2024-01-13 13:35:00+00:00,BTC,0.01,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.862404+00:00
BTCX-00000180,2024-01-13 10:29:00+00:00,BTC,0.08,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.862461+00:00
BTCX-00000181,2024-01-13 13:32:00+00:00,BTC,0.46,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.862515+00:00
BTCX-00000182,2024-01-13 16:15:00+00:00,BTC,0.3,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.862568+00:00
BTCX-00000183,2024-01-13 18:32:00+00:00,BTC,0.48,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.862623+00:00
BTCX-00000184,2024-01-13 15:21:00+00:00,BTC,0.33,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.862678+00:00
BTCX-00000185,2024-01-13 20:19:00+00:00,BTC,0.38,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.862734+00:00
BTCX-00000186,2024-01-13 17:30:00+00:00,BTC,0.23,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.862788+00:00
BTCX-00000187,2024-01-13 15:29:00+00:00,BTC,0.21,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.862845+00:00
BTCX-00000188,2024-01-14 15:14:00+00:00,BTC,0.5,VENDA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.862909+00:00
BTCX-00000189,2024-01-14 20:30:00+00:00,BTC,0.46,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.862963+00:00
BTCX-00000190,2024-01-14 19:09:00+00:00,BTC,0.32,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863020+00:00
BTCX-00000191,2024-01-14 18:21:00+00:00,BTC,0.07,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863076+00:00
BTCX-00000192,2024-01-14 16:00:00+00:00,BTC,0.47,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863128+00:00
BTCX-00000193,2024-01-14 11:04:00+00:00,BTC,0.31,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863181+00:00
BTCX-00000194,2024-01-14 20:25:00+00:00,BTC,0.42,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863235+00:00
BTCX-00000195,2024-01-14 17:24:00+00:00,BTC,0.21,VENDA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.863293+00:00
BTCX-00000196,2024-01-14 18:04:00+00:00,BTC,0.16,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863349+00:00
BTCX-00000197,2024-01-14 10:27:00+00:00,BTC,0.07,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.863402+00:00
BTCX-00000198,2024-01-14 20:19:00+00:00,BTC,0.02,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.863454+00:00
BTCX-00000199,2024-01-14 13:22:00+00:00,BTC,0.24,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.863509+00:00
BTCX-00000200,2024-01-14 17:26:00+00:00,BTC,0.37,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.863563+00:00
BTCX-00000201,2024-01-14 10:39:00+00:00,BTC,0.25,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863616+00:00
BTCX-00000202,2024-01-14 11:14:00+00:00,BTC,0.3,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.863668+00:00
BTCX-00000203,2024-01-14 19:00:00+00:00,BTC,0.3,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863723+00:00
BTCX-00000204,2024-01-15 10:28:00+00:00,BTC,0.23,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.863784+00:00
BTCX-00000205,2024-01-15 20:16:00+00:00,BTC,0.3,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.863846+00:00
BTCX-00000206,2024-01-15 16:06:00+00:00,BTC,0.16,VENDA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.863902+00:00
BTCX-00000207,2024-01-15 18:18:00+00:00,BTC,0.45,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.863961+00:00
BTCX-00000208,2024-01-15 15:17:00+00:00,BTC,0.01,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864015+00:00
BTCX-00000209,2024-01-15 16:53:00+00:00,BTC,0.19,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.864074+00:00
BTCX-00000210,2024-01-15 12:40:00+00:00,BTC,0.13,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864127+00:00
BTCX-00000211,2024-01-15 19:43:00+00:00,BTC,0.09,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864182+00:00
BTCX-00000212,2024-01-15 09:19:00+00:00,BTC,0.29,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.864238+00:00
BTCX-00000213,2024-01-15 20:08:00+00:00,BTC,0.06,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864294+00:00
BTCX-00000214,2024-01-15 15:11:00+00:00,BTC,0.13,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.864350+00:00
BTCX-00000215,2024-01-15 17:32:00+00:00,BTC,0.18,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.864403+00:00
BTCX-00000216,2024-01-15 13:47:00+00:00,BTC,0.22,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.864465+00:00
BTCX-00000217,2024-01-16 12:55:00+00:00,BTC,0.44,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.864524+00:00
BTCX-00000218,2024-01-16 10:50:00+00:00,BTC,0.26,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864578+00:00
BTCX-00000219,2024-01-16 10:29:00+00:00,BTC,0.24,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.864632+00:00
BTCX-00000220,2024-01-16 19:23:00+00:00,BTC,0.07,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.864688+00:00
BTCX-00000221,2024-01-16 18:56:00+00:00,BTC,0.36,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.864741+00:00
BTCX-00000222,2024-01-16 19:04:00+00:00,BTC,0.41,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.864794+00:00
BTCX-00000223,2024-01-16 19:26:00+00:00,BTC,0.08,COMPRA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.864851+00:00
BTCX-00000224,2024-01-16 13:31:00+00:00,BTC,0.08,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864906+00:00
BTCX-00000225,2024-01-16 11:24:00+00:00,BTC,0.3,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.864959+00:00
BTCX-00000226,2024-01-16 20:34:00+00:00,BTC,0.27,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865011+00:00
BTCX-00000227,2024-01-16 10:53:00+00:00,BTC,0.32,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.865063+00:00
BTCX-00000228,2024-01-16 20:23:00+00:00,BTC,0.14,VENDA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.865115+00:00
BTCX-00000229,2024-01-16 14:06:00+00:00,BTC,0.44,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865170+00:00
BTCX-00000230,2024-01-17 09:25:00+00:00,BTC,0.18,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.865229+00:00
BTCX-00000231,2024-01-17 10:42:00+00:00,BTC,0.14,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.865286+00:00
BTCX-00000232,2024-01-17 12:08:00+00:00,BTC,0.37,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865339+00:00
BTCX-00000233,2024-01-17 12:37:00+00:00,BTC,0.14,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.865392+00:00
BTCX-00000234,2024-01-17 18:00:00+00:00,BTC,0.18,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865447+00:00
BTCX-00000235,2024-01-17 13:51:00+00:00,BTC,0.12,COMPRA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.865505+00:00
BTCX-00000236,2024-01-17 11:00:00+00:00,BTC,0.23,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.865558+00:00
BTCX-00000237,2024-01-17 09:11:00+00:00,BTC,0.17,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865610+00:00
BTCX-00000238,2024-01-17 15:33:00+00:00,BTC,0.08,COMPRA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.865663+00:00
BTCX-00000239,2024-01-17 14:32:00+00:00,BTC,0.38,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865718+00:00
BTCX-00000240,2024-01-17 12:39:00+00:00,BTC,0.03,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865772+00:00
BTCX-00000241,2024-01-17 09:03:00+00:00,BTC,0.31,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865824+00:00
BTCX-00000242,2024-01-17 10:31:00+00:00,BTC,0.46,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.865876+00:00
BTCX-00000243,2024-01-17 14:38:00+00:00,BTC,0.1,COMPRA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.865929+00:00
BTCX-00000244,2024-01-18 19:37:00+00:00,BTC,0.36,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.865988+00:00
BTCX-00000245,2024-01-18 17:18:00+00:00,BTC,0.3,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866042+00:00
BTCX-00000246,2024-01-18 10:54:00+00:00,BTC,0.42,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.866096+00:00
BTCX-00000247,2024-01-18 12:26:00+00:00,BTC,0.22,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.866150+00:00
BTCX-00000248,2024-01-18 20:06:00+00:00,BTC,0.21,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866211+00:00
BTCX-00000249,2024-01-18 13:23:00+00:00,BTC,0.1,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.866264+00:00
BTCX-00000250,2024-01-18 10:05:00+00:00,BTC,0.28,COMPRA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866317+00:00
BTCX-00000251,2024-01-18 14:51:00+00:00,BTC,0.09,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866370+00:00
BTCX-00000252,2024-01-18 17:21:00+00:00,BTC,0.43,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.866427+00:00
BTCX-00000253,2024-01-18 19:48:00+00:00,BTC,0.28,COMPRA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866482+00:00
BTCX-00000254,2024-01-18 13:22:00+00:00,BTC,0.07,COMPRA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866535+00:00
BTCX-00000255,2024-01-18 16:14:00+00:00,BTC,0.07,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.866588+00:00
BTCX-00000256,2024-01-18 10:48:00+00:00,BTC,0.18,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866643+00:00
BTCX-00000257,2024-01-18 18:39:00+00:00,BTC,0.44,COMPRA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866698+00:00
BTCX-00000258,2024-01-18 20:17:00+00:00,BTC,0.02,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866752+00:00
BTCX-00000259,2024-01-18 13:58:00+00:00,BTC,0.22,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.866807+00:00
BTCX-00000260,2024-01-19 18:42:00+00:00,BTC,0.26,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866867+00:00
BTCX-00000261,2024-01-19 19:01:00+00:00,BTC,0.06,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.866922+00:00
BTCX-00000262,2024-01-19 16:21:00+00:00,BTC,0.11,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.866975+00:00
BTCX-00000263,2024-01-19 14:49:00+00:00,BTC,0.37,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.867028+00:00
BTCX-00000264,2024-01-19 11:48:00+00:00,BTC,0.4,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.867081+00:00
BTCX-00000265,2024-01-19 13:28:00+00:00,BTC,0.43,VENDA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.867136+00:00
BTCX-00000266,2024-01-19 16:26:00+00:00,BTC,0.18,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.867189+00:00
BTCX-00000267,2024-01-19 14:27:00+00:00,BTC,0.08,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.867244+00:00
BTCX-00000268,2024-01-19 18:31:00+00:00,BTC,0.34,VENDA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.867343+00:00
BTCX-00000269,2024-01-19 15:38:00+00:00,BTC,0.04,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.867476+00:00
BTCX-00000270,2024-01-19 12:49:00+00:00,BTC,0.09,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.867604+00:00
BTCX-00000271,2024-01-19 10:00:00+00:00,BTC,0.32,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.867801+00:00
BTCX-00000272,2024-01-19 15:34:00+00:00,BTC,0.46,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.867889+00:00
BTCX-00000273,2024-01-20 14:04:00+00:00,BTC,0.26,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.867966+00:00
BTCX-00000274,2024-01-20 16:58:00+00:00,BTC,0.05,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.868026+00:00
BTCX-00000275,2024-01-20 18:25:00+00:00,BTC,0.46,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868101+00:00
BTCX-00000276,2024-01-20 15:01:00+00:00,BTC,0.21,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.868159+00:00
BTCX-00000277,2024-01-20 20:58:00+00:00,BTC,0.24,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868215+00:00
BTCX-00000278,2024-01-20 12:27:00+00:00,BTC,0.38,VENDA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868271+00:00
BTCX-00000279,2024-01-20 15:55:00+00:00,BTC,0.2,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.868329+00:00
BTCX-00000280,2024-01-20 11:04:00+00:00,BTC,0.33,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868386+00:00
BTCX-00000281,2024-01-20 12:57:00+00:00,BTC,0.5,VENDA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868441+00:00
BTCX-00000282,2024-01-20 19:52:00+00:00,BTC,0.1,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868494+00:00
BTCX-00000283,2024-01-20 13:12:00+00:00,BTC,0.12,COMPRA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868548+00:00
BTCX-00000284,2024-01-20 11:49:00+00:00,BTC,0.41,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868601+00:00
BTCX-00000285,2024-01-20 18:28:00+00:00,BTC,0.44,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.868654+00:00
BTCX-00000286,2024-01-20 11:28:00+00:00,BTC,0.05,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868706+00:00
BTCX-00000287,2024-01-20 13:50:00+00:00,BTC,0.18,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868759+00:00
BTCX-00000288,2024-01-20 10:19:00+00:00,BTC,0.3,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868811+00:00
BTCX-00000289,2024-01-21 13:04:00+00:00,BTC,0.42,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868882+00:00
BTCX-00000290,2024-01-21 17:24:00+00:00,BTC,0.3,COMPRA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.868936+00:00
BTCX-00000291,2024-01-21 19:12:00+00:00,BTC,0.21,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.868990+00:00
BTCX-00000292,2024-01-21 09:28:00+00:00,BTC,0.07,VENDA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.869042+00:00
BTCX-00000293,2024-01-21 17:41:00+00:00,BTC,0.12,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869094+00:00
BTCX-00000294,2024-01-21 16:28:00+00:00,BTC,0.34,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.869146+00:00
BTCX-00000295,2024-01-21 13:24:00+00:00,BTC,0.27,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869207+00:00
BTCX-00000296,2024-01-21 09:50:00+00:00,BTC,0.41,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.869259+00:00
BTCX-00000297,2024-01-21 10:35:00+00:00,BTC,0.44,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:36.869312+00:00
BTCX-00000298,2024-01-21 20:54:00+00:00,BTC,0.43,COMPRA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.869364+00:00
BTCX-00000299,2024-01-21 18:42:00+00:00,BTC,0.1,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869416+00:00
BTCX-00000300,2024-01-21 20:42:00+00:00,BTC,0.26,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869470+00:00
BTCX-00000301,2024-01-21 10:19:00+00:00,BTC,0.36,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.869528+00:00
BTCX-00000302,2024-01-21 11:42:00+00:00,BTC,0.45,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869579+00:00
BTCX-00000303,2024-01-22 17:23:00+00:00,BTC,0.02,VENDA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.869638+00:00
BTCX-00000304,2024-01-22 12:21:00+00:00,BTC,0.5,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.869691+00:00
BTCX-00000305,2024-01-22 11:09:00+00:00,BTC,0.05,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869744+00:00
BTCX-00000306,2024-01-22 17:53:00+00:00,BTC,0.48,COMPRA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.869795+00:00
BTCX-00000307,2024-01-22 18:08:00+00:00,BTC,0.39,VENDA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:36.869847+00:00
BTCX-00000308,2024-01-22 11:53:00+00:00,BTC,0.45,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:36.869898+00:00
BTCX-00000309,2024-01-22 09:26:00+00:00,BTC,0.24,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.869952+00:00
BTCX-00000310,2024-01-22 13:48:00+00:00,BTC,0.48,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.870004+00:00
BTCX-00000311,2024-01-22 12:19:00+00:00,BTC,0.31,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.870055+00:00
BTCX-00000312,2024-01-22 18:28:00+00:00,BTC,0.3,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.870106+00:00
BTCX-00000313,2024-01-22 17:26:00+00:00,BTC,0.11,COMPRA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:36.870157+00:00
BTCX-00000314,2024-01-22 13:03:00+00:00,BTC,0.42,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:36.870211+00:00
BTCX-00000315,2024-01-22 10:45:00+00:00,BTC,0.34,COMPRA,USD,C001,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.870268+00:00
BTCX-00000316,2024-01-22 11:17:00+00:00,BTC,0.29,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.870324+00:00
BTCX-00000317,2024-01-23 16:56:00+00:00,BTC,0.23,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.870382+00:00
BTCX-00000318,2024-01-23 15:32:00+00:00,BTC,0.24,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:36.870435+00:00
BTCX-00000319,2024-01-23 14:14:00+00:00,BTC,0.02,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:36.870488+00:00
BTCX-00000320,2024-01-23 19:21:00+00:00,BTC,0.1,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:36.870540+00:00
